vote_count,budget,popularity,crew_count,cast_count,runtime,keywords_count,vote_average,genres_count,release_year,production_companies_count,spoken_languages_count,revenue
92,21000000,7.047975,35,14,109.0,14,6.2,2,2001.0,2,2,28008462
236,18000000,13.628601,8,17,108.0,7,7.3,3,1981.0,1,1,12000000
246,18000000,16.520516,15,12,90.0,0,4.9,2,2013.0,10,1,10501938
176,18000000,14.916264,16,16,112.0,5,6.9,1,1997.0,3,1,8038061
164,18000000,9.633711,16,33,94.0,5,5.7,3,2014.0,3,1,25312387
177,17000000,12.313143,16,10,117.0,6,5.8,2,1986.0,5,1,6735922
67,18000000,3.258422,17,15,108.0,19,6.5,1,1981.0,2,2,14110013
630,18000000,24.548633,52,68,127.0,23,7.3,3,1994.0,1,1,5887457
299,18000000,17.683563,46,19,111.0,2,6.7,1,2013.0,3,1,20275812
158,18000000,10.1449,47,27,120.0,2,6.5,1,2007.0,5,2,26527510
836,18000000,31.887978,17,17,114.0,5,6.9,3,2008.0,4,2,25739015
28,25000000,1.876811,1,13,117.0,5,6.8,2,2009.0,1,2,20719451
694,18000000,32.717853,46,36,112.0,8,6.2,3,2016.0,3,1,6212282
273,18000000,13.916583,17,34,116.0,10,6.7,2,2013.0,6,1,22309223
108,2700000,10.47644,13,15,93.0,31,5.9,5,1986.0,3,1,3500000
104,18000000,10.991281,20,18,103.0,6,7.0,3,2002.0,2,1,676698
83,18000000,7.871686,8,7,93.0,2,6.7,1,2013.0,2,1,7972967
60,18000000,6.333869,5,23,98.0,10,4.4,1,2008.0,1,1,382174
50,18000000,1.138383,17,23,338.0,7,6.7,4,2010.0,4,8,871279
270,3500000,18.025206,8,39,96.0,8,6.9,2,1985.0,3,1,34000000
77,18000000,9.244181,9,15,105.0,20,6.7,3,2006.0,4,2,1831348
206,17900000,12.752463,8,17,89.0,7,5.0,3,1985.0,3,1,6948633
376,14000000,22.748174,8,18,119.0,3,6.0,1,2012.0,11,1,13551174
2100,20000000,33.436092,16,53,113.0,4,7.0,1,2007.0,2,1,121463226
52,0,3.107371,3,14,103.0,1,6.4,3,2009.0,2,1,90508336
640,23000000,28.973074,38,13,98.0,11,6.5,3,2008.0,3,2,150816700
479,15000000,23.980329,13,15,80.0,5,5.9,3,2005.0,3,1,51053787
793,17500000,28.60542,41,28,121.0,14,7.5,3,2004.0,8,2,38000000
966,24000000,42.669304,17,11,89.0,17,5.9,4,2007.0,6,3,99965753
16,17500000,7.180403,14,9,93.0,6,5.8,2,2013.0,2,1,7018189
218,18000000,21.638673,49,25,93.0,5,4.6,2,2014.0,4,1,266586800
3220,18500000,67.66094,37,26,137.0,13,7.7,4,1986.0,3,1,183316455
352,17000000,20.786616,9,10,170.0,16,7.4,4,1964.0,1,1,72070731
687,17000000,27.654472,76,11,100.0,13,5.6,3,1997.0,3,1,125586134
1219,17000000,70.668923,71,74,104.0,14,6.4,1,2014.0,3,1,136621271
478,16000000,23.425431,28,18,126.0,7,6.9,3,2004.0,3,2,109502303
172,17500000,14.304444,23,26,110.0,6,5.8,1,2006.0,1,2,19179969
1035,300000,30.301307,17,25,91.0,27,7.4,2,1978.0,2,1,70000000
110,17000000,7.210095,6,12,123.0,1,6.7,1,2013.0,1,1,71625195
534,17000000,23.491962,19,30,109.0,13,6.4,4,2006.0,5,1,57103895
730,20000000,36.133536,15,10,90.0,7,5.8,2,2010.0,3,1,136150434
198,17000000,12.709227,8,15,81.0,6,5.9,1,1998.0,2,1,30331165
849,17000000,24.054062,7,21,86.0,10,6.0,3,2011.0,3,1,43165571
705,15000000,35.107857,15,15,107.0,5,6.1,2,2006.0,4,1,69623713
213,0,14.023082,10,55,128.0,6,7.4,1,2015.0,2,2,45710059
32,20000000,5.422285,3,14,105.0,0,6.0,1,2006.0,1,1,21170563
2247,17000000,32.746486,29,125,112.0,18,7.3,3,2012.0,1,1,115350426
63,34000000,3.960098,2,9,108.0,10,4.8,3,2001.0,2,1,19693891
293,17000000,18.790102,77,21,133.0,97,6.2,3,2009.0,5,1,29536299
36,17000000,3.321095,13,17,154.0,3,6.3,3,1963.0,2,1,10000000
1723,17000000,33.912116,51,14,91.0,4,6.4,1,2013.0,3,1,97542952
101,17000000,5.787891,2,15,95.0,6,5.6,2,2009.0,2,1,20455276
95,17000000,7.864011,40,48,107.0,7,4.9,3,2006.0,2,2,7314027
318,17000000,17.062117,18,18,90.0,18,4.1,3,1987.0,4,5,19300000
331,17000000,19.311572,14,15,122.0,12,7.0,4,2006.0,4,2,9500000
1615,40000000,36.960953,41,35,110.0,10,7.1,4,2006.0,6,1,86915017
19,17000000,1.15641,16,9,102.0,15,5.6,2,1981.0,1,1,2000000
59,17000000,9.583578,23,28,98.0,5,6.8,3,2003.0,2,1,1569918
271,17000000,25.112567,33,9,120.0,5,6.1,2,2014.0,6,2,3758328
153,17000000,9.349386,36,62,144.0,60,5.2,6,2006.0,9,1,374743
27,17000000,2.215261,21,18,91.0,9,5.0,3,1977.0,1,2,8720000
140,17000000,6.385234,10,11,82.0,7,4.5,2,2012.0,4,1,9627492
73,16800000,4.358255,31,15,122.0,6,5.8,3,2006.0,3,1,2281089
546,15000000,24.898687,17,95,126.0,9,7.0,2,1987.0,1,1,43848069
352,16500000,20.898711,8,17,136.0,11,7.2,2,1995.0,2,1,135000000
317,16500000,18.236284,15,18,120.0,14,6.9,2,2007.0,3,2,37311672
236,16500000,10.74648,16,22,108.0,7,6.0,1,2007.0,3,1,13620075
199,16500000,12.102725,38,9,126.0,5,7.0,1,2003.0,3,2,16942795
2705,16400000,55.458584,11,15,129.0,8,8.1,1,1989.0,2,1,235860116
1859,16000000,35.777067,85,80,107.0,21,6.5,1,1994.0,2,1,247275374
950,16000000,18.430419,18,16,96.0,7,7.3,3,1989.0,2,1,92823546
131,16000000,7.980632,12,17,129.0,6,7.4,1,1982.0,1,1,53977250
542,16000000,14.759948,20,17,93.0,23,5.9,2,2000.0,2,1,119754278
1049,15000000,29.943316,135,69,100.0,13,7.3,3,2011.0,7,1,133432856
365,16000000,15.788784,17,13,87.0,0,4.8,3,2009.0,4,2,76514050
1662,16000000,41.083914,18,15,94.0,17,7.6,3,2012.0,5,1,68263166
30,18500000,1.884558,6,17,120.0,6,6.4,1,2016.0,1,1,6490401
3041,19000000,90.809408,44,31,118.0,15,7.6,3,2006.0,3,1,83258226
55,16000000,7.854989,7,11,130.0,18,7.4,3,2001.0,2,1,29381649
224,16000000,11.807269,20,15,91.0,14,5.3,3,2011.0,2,1,40492759
242,17700000,15.976335,7,18,91.0,7,5.5,5,2001.0,2,1,30987695
215,15000000,10.484642,12,13,110.0,7,5.3,4,1991.0,1,1,30102717
2199,12000000,38.623178,25,45,121.0,10,7.4,3,2007.0,5,1,80573774
96,16000000,8.8321,1,11,114.0,3,4.6,3,2008.0,1,1,50007546
1020,15000000,32.758254,8,23,96.0,3,6.7,2,2008.0,6,2,96408652
103,16000000,9.119797,32,73,94.0,12,5.4,3,2000.0,1,1,20627372
837,16000000,32.257414,15,20,100.0,11,5.3,2,2009.0,2,2,31556061
43,16000000,3.021835,2,17,96.0,8,5.4,3,2000.0,2,1,15427192
131,20000000,9.455596,12,11,108.0,5,5.3,2,1988.0,2,1,13854000
988,26000000,44.301745,36,61,125.0,11,7.6,1,1993.0,2,1,206678440
378,16000000,19.890428,22,31,100.0,7,6.8,3,1999.0,2,1,18564088
10,16000000,0.830596,4,6,97.0,1,4.6,2,2004.0,1,1,12
100,6500000,5.700333,9,24,95.0,6,6.7,2,1999.0,5,1,4217115
624,16000000,29.253833,22,16,116.0,6,6.8,3,1986.0,2,1,5900000
90,16000000,8.842869,37,10,113.0,13,6.7,1,2007.0,4,1,2849142
48,16000000,2.848727,10,30,97.0,4,4.3,3,1997.0,3,1,1686429
250,16000000,13.832464,16,9,117.0,17,6.2,2,2013.0,2,3,5867686
956,20000000,38.802415,20,15,101.0,5,6.5,4,2013.0,4,2,24261569
108,16000000,9.400404,13,33,86.0,6,4.7,2,2004.0,1,2,14822346
615,11000000,18.923181,21,15,106.0,15,6.8,1,2008.0,9,1,53191886
387,13000000,20.39955,20,8,161.0,13,7.2,2,2009.0,2,2,754249
1717,16000000,43.217089,52,18,93.0,10,7.7,2,2009.0,6,2,47801389
258,16000000,20.59148,63,22,122.0,12,6.4,2,2014.0,3,1,3442853
16,15500000,6.630856,35,5,93.0,0,5.5,4,2005.0,4,1,1237615
961,15000000,29.843818,17,18,105.0,23,6.8,3,1984.0,2,1,316360478
2414,18000000,2.186927,44,31,103.0,10,7.1,2,1990.0,2,1,476684675
421,21000000,20.818567,33,45,116.0,12,6.9,2,1982.0,5,1,177200000
1698,15000000,58.900647,38,15,110.0,18,6.7,3,1986.0,1,1,356830601
927,17000000,45.742254,13,12,120.0,8,7.2,4,2000.0,8,1,213525736
3313,15000000,80.878605,109,40,122.0,21,7.9,1,1999.0,2,1,356296601
2752,15000000,54.053576,93,40,118.0,9,7.6,2,2010.0,8,1,414211549
559,15000000,17.638286,18,52,107.0,10,5.7,1,1988.0,1,1,216614388
52,15000000,3.803495,3,5,102.0,1,6.4,2,2008.0,1,1,317000
338,15000000,17.571533,18,21,154.0,14,7.7,1,1985.0,3,1,146292009
48,16000000,4.628525,13,13,120.0,15,6.5,4,2009.0,3,2,11301649
5723,14000000,145.364591,43,68,113.0,7,8.0,4,2014.0,2,1,233555708
67,15000000,3.826685,17,21,125.0,12,7.2,2,1980.0,1,1,67182787
355,15000000,21.095489,79,38,92.0,10,5.9,2,2010.0,3,1,75700498
1401,15000000,47.455148,14,7,100.0,1,6.0,1,2013.0,3,1,146497771
410,15000000,22.838834,6,24,98.0,5,7.1,3,1983.0,1,1,61399552
680,15000000,27.165222,16,9,92.0,1,6.0,1,2013.0,3,1,151831537
338,15000000,19.113278,38,29,103.0,16,6.8,1,2006.0,8,3,123384128
1444,15000000,58.553213,30,28,92.0,11,7.1,2,1988.0,2,1,73326666
33,15000000,2.005111,2,9,113.0,0,6.1,2,2007.0,1,1,55184721
1206,17000000,43.675191,28,26,95.0,11,6.1,3,2012.0,8,1,127730736
268,15000000,4.688212,20,20,87.0,5,5.4,2,2006.0,2,1,66966987
197,15000000,9.125594,7,19,88.0,7,5.6,2,2002.0,1,3,52970014
921,15000000,19.786392,47,50,183.0,8,7.8,2,1978.0,2,4,50000000
270,15000000,13.581966,29,16,97.0,19,6.7,2,1997.0,3,2,64256513
280,17000000,11.927667,8,24,94.0,0,5.7,2,2003.0,2,2,55534455
1138,35000000,30.556135,25,22,112.0,2,5.8,2,2013.0,5,2,42930462
584,15000000,31.565117,62,21,98.0,17,5.9,3,2015.0,2,2,61548707
492,15000000,21.535126,64,33,104.0,12,6.2,3,1998.0,2,1,40283321
382,15000000,19.284129,20,21,104.0,21,6.6,3,1997.0,3,1,44862187
431,16000000,23.423082,29,96,89.0,12,5.5,1,2001.0,3,1,66468332
1170,7000000,49.517264,65,28,109.0,7,7.2,3,2012.0,7,2,48126384
156,15000000,11.375032,7,17,106.0,12,5.8,3,2000.0,4,1,35007180
3311,15000000,61.182331,86,45,123.0,8,7.8,2,2014.0,1,4,123726688
155,15000000,6.857923,6,65,120.0,11,6.9,3,2000.0,2,1,33771174
851,15000000,41.286336,45,53,216.0,13,7.8,4,1962.0,1,3,69995385
267,15000000,12.929525,17,39,105.0,23,5.1,1,2009.0,3,1,39421467
951,15000000,42.952942,69,57,115.0,5,7.0,1,2014.0,3,1,52501541
440,15000000,19.760383,51,11,110.0,7,6.2,4,2009.0,3,1,32721635
230,15000000,10.194097,12,10,88.0,6,6.2,2,2005.0,3,1,47175038
228,13000000,11.045593,6,30,94.0,4,4.5,2,2002.0,1,1,37664855
1486,16000000,44.533612,18,27,98.0,6,7.6,5,1987.0,3,1,30857814
151,15000000,10.84158,24,49,126.0,1,6.9,1,2007.0,3,1,30226144
3725,15000000,49.294864,74,25,100.0,14,7.4,4,2011.0,6,1,78054825
221,15000000,7.424798,8,8,89.0,7,5.1,1,2004.0,1,1,29331068
72,15000000,5.164281,9,15,111.0,4,5.6,3,1998.0,1,1,46905889
1197,15000000,34.759855,61,52,100.0,23,6.5,3,2007.0,6,1,64238440
130,15000000,7.297757,6,65,115.0,3,6.3,1,2014.0,2,1,30127963
61,14000000,3.334804,3,15,106.0,0,6.1,3,2005.0,1,1,32645546
88,20000000,2.027393,38,20,124.0,7,7.4,4,2000.0,1,2,27728118
275,0,13.817269,10,18,107.0,3,6.9,4,1997.0,3,1,28084357
295,15000000,13.237835,15,18,99.0,5,4.7,1,2009.0,5,2,40105542
380,15000000,19.517239,7,15,101.0,14,6.3,4,1996.0,1,1,24769466
1105,15000000,30.669913,39,30,124.0,13,7.3,4,2005.0,1,1,85306374
202,11500000,15.355589,41,33,134.0,10,7.5,2,1993.0,2,1,23237911
796,15000000,19.85579,19,94,155.0,8,7.5,1,1997.0,3,1,43101594
52,15000000,3.043589,3,8,95.0,1,6.1,1,2006.0,3,1,21000000
100,14000000,8.885017,6,19,97.0,6,4.4,1,2000.0,3,1,38574362
163,20000000,7.679336,57,10,92.0,5,5.0,4,2006.0,3,2,22165608
421,15000000,18.268009,18,29,94.0,10,6.0,2,2016.0,1,1,20566327
80,15000000,7.809701,10,7,117.0,16,5.9,2,2010.0,3,1,20529194
104,15000000,9.378688,27,15,84.0,17,5.5,3,1998.0,5,1,17507368
1653,15000000,35.395129,22,33,140.0,6,6.8,2,2013.0,3,2,35485608
639,15000000,45.317278,16,38,108.0,3,6.0,3,2014.0,3,1,32556119
1840,15000000,47.006162,28,11,131.0,14,7.2,3,2008.0,6,3,42000000
173,15000000,11.379652,15,15,114.0,4,5.9,5,1984.0,2,2,17080167
742,15000000,24.612603,21,20,97.0,12,5.8,2,2012.0,5,1,37930465
541,15000000,26.708193,42,28,121.0,7,6.5,1,2014.0,8,1,31554855
10,15000000,0.335195,16,4,85.0,0,6.7,2,2007.0,2,1,22730842
104,25000000,11.782725,13,6,87.0,5,4.4,3,2000.0,2,3,15843608
978,15000000,16.629173,6,31,107.0,11,7.0,2,2011.0,2,1,59389433
357,15000000,20.05902,2,20,111.0,4,6.7,1,2009.0,7,1,16633035
97,15000000,8.113634,5,32,92.0,5,5.9,2,2001.0,1,2,12000000
358,15000000,17.672021,12,21,96.0,9,5.2,1,2012.0,2,1,15608545
32,15000000,3.033471,23,8,93.0,8,4.8,3,1998.0,3,1,10443316
211,15000000,10.9071,13,12,103.0,9,6.0,3,2004.0,4,2,14867514
2926,15000000,49.230089,98,41,117.0,19,7.8,2,1998.0,3,4,46189568
243,15000000,11.429607,8,15,116.0,4,6.6,1,2006.0,1,2,10903846
85,15000000,6.373316,22,17,118.0,13,6.5,4,2002.0,6,1,9237470
95,16000000,9.717392,16,15,100.0,16,6.7,2,2007.0,3,3,18928871
37,15000000,8.074807,32,20,94.0,0,5.0,3,2000.0,1,1,9902115
146,20000000,7.034752,30,13,94.0,4,4.7,1,2002.0,2,3,8586376
1388,15000000,25.329493,25,24,107.0,6,7.4,3,2008.0,5,1,34533783
156,15000000,13.832376,5,22,102.0,7,5.6,2,2008.0,1,2,8762890
100,15000000,7.446069,56,31,89.0,5,5.0,1,2009.0,4,1,6405245
243,15000000,13.568302,16,15,106.0,6,6.0,1,2012.0,6,1,8138788
350,15000000,21.857387,6,20,92.0,14,6.8,2,2009.0,4,1,35097815
15,15000000,0.249245,2,11,105.0,1,4.7,1,2000.0,1,2,5217498
177,15000000,12.163832,49,16,121.0,4,7.0,5,2005.0,2,2,12036149
886,15000000,32.690038,22,22,103.0,12,7.2,4,2005.0,2,1,15785148
182,25000000,8.583217,13,25,92.0,9,6.1,3,1999.0,3,1,4152230
1477,15000000,31.60985,17,71,147.0,16,7.6,3,2001.0,5,2,20117339
737,15000000,30.983397,33,24,104.0,8,6.8,3,2010.0,3,1,9455232
195,15000000,11.428903,23,16,111.0,15,6.5,3,2008.0,9,5,5926410
545,15000000,15.175289,19,10,112.0,10,6.3,3,2007.0,4,1,7938872
657,92620000,32.351527,22,21,153.0,22,8.0,2,1927.0,2,1,650422
565,12000000,17.493735,18,25,84.0,7,6.5,3,2004.0,3,1,9584131
85,8000000,6.932221,8,14,116.0,21,6.7,2,1995.0,1,1,529766
157,15000000,8.142166,24,16,105.0,5,6.6,3,2015.0,6,1,632542
152,8500000,9.029489,5,4,98.0,1,6.0,3,2008.0,1,4,8936663
386,12000000,22.708647,62,22,97.0,7,5.9,3,2010.0,6,2,6814789
22,15000000,2.609057,2,4,93.0,0,5.0,3,1996.0,5,1,76382
290,15000000,19.913961,11,11,98.0,13,6.0,5,2008.0,4,2,3533227
7,15000000,1.833058,2,9,99.0,2,6.1,4,2001.0,0,2,23000
41,15000000,12.185204,2,10,93.0,3,5.7,5,2007.0,3,2,20380
72,20000000,6.459787,3,22,85.0,2,5.8,3,2013.0,1,1,27187375
2301,14600000,52.744331,44,30,101.0,12,7.4,4,1993.0,1,3,70906973
706,14800000,29.660993,21,54,115.0,5,6.3,3,2015.0,2,1,122513057
1374,14500000,41.493042,18,15,120.0,9,6.7,2,1996.0,2,1,147298761
196,10000000,10.072199,14,13,111.0,0,7.2,2,2010.0,9,5,17511906
1113,14000000,37.380435,43,33,131.0,10,7.7,1,1992.0,2,1,159157447
78,14200000,7.05145,14,12,139.0,3,6.9,1,2005.0,21,1,674918
2827,15000000,59.258969,59,15,120.0,7,7.6,2,2008.0,4,3,377910544
291,14000000,16.742972,7,14,119.0,8,6.6,3,1987.0,1,1,320145693
1746,14000000,45.473484,10,17,119.0,10,7.0,2,1990.0,2,3,463000000
303,0,15.474831,10,10,110.0,5,5.5,2,1988.0,1,1,239606210
395,14000000,25.949277,34,95,145.0,11,6.7,2,1989.0,2,2,161001698
491,14000000,22.409117,13,15,98.0,8,6.8,1,1993.0,1,4,154864401
299,15000000,13.706357,18,16,101.0,9,5.3,2,2009.0,1,1,100734718
88,13000000,6.92205,13,12,114.0,4,6.1,2,2007.0,1,1,75511123
507,14000000,27.17347,19,29,125.0,27,6.6,3,1977.0,3,3,185438673
290,14000000,12.159009,28,26,99.0,6,5.6,2,1998.0,4,2,72527595
135,14000000,13.13724,18,12,107.0,14,6.5,4,1991.0,3,1,34793160
527,13000000,23.3784,15,31,105.0,16,6.2,2,2011.0,8,1,114956699
47,14000000,3.650857,12,28,109.0,4,6.9,2,1993.0,1,2,27515786
48,14000000,5.102258,1,7,95.0,20,5.8,3,2002.0,1,2,25482931
111,14000000,6.772615,11,9,100.0,2,4.5,3,1995.0,1,1,19800000
133,14000000,11.543363,9,24,118.0,8,4.5,3,1977.0,1,3,30749142
351,14000000,20.792603,25,12,98.0,4,6.2,3,2009.0,5,1,22852638
39,14000000,6.733485,1,27,103.0,3,5.7,1,2010.0,4,1,21409028
32,12000000,2.238646,9,16,117.0,9,5.8,3,1999.0,4,3,21001563
55,11000000,4.536745,14,10,90.0,0,5.0,2,2007.0,1,1,13196245
291,11000000,11.220643,9,11,91.0,9,4.5,2,2001.0,3,1,16951798
73,14000000,4.66723,4,20,86.0,3,5.3,2,2001.0,1,1,10424470
134,14000000,7.487843,10,13,87.0,5,5.5,1,2012.0,4,1,11417362
283,14000000,13.65494,19,23,112.0,9,7.4,1,2007.0,8,1,19777647
240,26000000,11.942862,36,24,136.0,24,6.9,2,2006.0,3,1,14821658
68,14000000,5.833687,11,9,90.0,5,5.5,3,2000.0,4,2,5108820
25,0,4.052219,13,13,101.0,6,6.4,3,2006.0,3,3,4291965
10,14000000,0.900442,4,14,139.0,5,5.2,2,1995.0,2,1,2474000
204,0,9.242554,43,72,150.0,1,6.3,2,2014.0,7,1,5405500
86,14000000,4.898424,25,22,149.0,12,6.1,1,2011.0,4,1,46495
418,14000000,24.210698,71,20,89.0,10,7.4,2,2010.0,1,1,1755212
1480,14000000,44.135568,34,15,134.0,14,7.5,2,2005.0,4,1,178043761
144,13500000,9.982885,14,10,107.0,4,6.9,2,2002.0,1,1,29027914
354,14000000,16.618874,72,24,93.0,4,5.0,1,2015.0,3,1,12314651
128,13500000,7.261196,13,17,124.0,5,6.8,1,2000.0,5,1,7060876
1206,15000000,32.306455,11,33,110.0,16,6.7,2,2012.0,4,2,19422261
1037,18339750,32.445895,59,62,156.0,21,7.7,3,2004.0,7,3,92180910
219,12806000,17.363739,72,22,125.0,15,7.2,1,2004.0,11,2,38535221
1102,13300000,29.782161,62,24,108.0,5,6.0,3,2014.0,10,1,5380251
642,13000000,18.362333,14,15,121.0,17,7.1,3,1987.0,2,1,123922370
7,13400000,0.680753,2,15,100.0,0,4.7,3,2010.0,0,1,16700000
154,13000000,6.735922,2,5,105.0,10,4.8,3,2011.0,3,1,98441954
4430,13000000,91.285683,101,29,108.0,16,7.3,2,2010.0,4,3,327803731
3338,13000000,105.792936,53,84,200.0,12,8.3,2,1974.0,2,4,47542841
352,13000000,9.969624,21,21,112.0,3,6.3,4,2001.0,2,1,91038276
281,7000000,17.113408,15,29,99.0,10,5.8,2,1988.0,1,1,72500000
186,16000000,10.248439,6,47,117.0,5,6.7,1,2016.0,2,1,77000000
509,13000000,25.316146,122,15,83.0,15,5.2,1,2000.0,2,3,73180723
258,13000000,9.499325,10,19,107.0,7,6.6,5,1988.0,2,1,44726644
763,13000000,43.791745,12,28,102.0,5,7.1,1,2014.0,4,1,54837234
210,12500000,11.828068,5,12,100.0,1,6.0,2,2014.0,3,1,49002684
1701,16000000,54.550275,37,44,97.0,14,7.3,3,1999.0,3,2,53478166
1567,17000000,60.829621,62,12,86.0,12,6.2,3,2016.0,3,1,119100758
2060,13000000,73.307513,125,28,113.0,5,7.3,2,2004.0,5,1,96060858
75,12000000,4.580081,3,6,97.0,4,3.3,3,1999.0,3,2,36450736
109,13000000,6.425528,11,10,91.0,11,6.1,4,1998.0,1,1,27007143
308,13000000,16.681567,7,10,84.0,4,5.8,2,1990.0,1,2,35763605
181,13200000,24.656068,62,18,83.0,11,5.6,2,2014.0,1,1,53830415
1399,18000000,37.104353,59,44,126.0,17,6.7,3,2007.0,2,1,57096190
4737,15000000,95.130041,60,11,108.0,19,7.6,2,2015.0,4,1,36869414
1101,13000000,27.546914,23,17,112.0,17,7.3,3,1999.0,3,2,22863596
290,13000000,17.371327,59,27,89.0,2,5.7,3,2014.0,2,1,45300000
96,13000000,6.130096,22,15,99.0,11,6.6,2,2001.0,2,2,16929123
541,19000000,24.47248,49,18,141.0,6,7.2,4,2006.0,4,2,68673228
123,13000000,6.764437,16,60,104.0,16,6.2,4,2006.0,1,1,11130889
10,13000000,1.750054,2,12,84.0,4,5.5,2,1998.0,3,1,8026971
2757,6000000,66.11334,24,24,117.0,13,8.1,2,2015.0,8,1,35401758
135,13000000,6.170139,6,67,95.0,7,6.4,4,1994.0,2,1,7820688
67,13000000,4.742537,16,15,94.0,3,5.7,1,1999.0,1,2,27500000
135,13000000,11.880899,45,34,106.0,6,5.5,2,1998.0,4,1,16757163
737,13000000,35.522027,26,13,93.0,3,5.7,1,2013.0,4,1,48065672
207,13000000,10.573191,61,48,120.0,9,6.8,2,2006.0,3,5,4857367
304,13000000,17.632446,5,29,107.0,2,5.4,3,2013.0,1,1,18000000
498,15000000,26.373864,25,19,96.0,6,5.9,3,2009.0,3,1,8459458
4,13000000,1.647335,5,10,91.0,5,4.8,3,1996.0,2,1,9789900
138,13000000,12.321302,29,20,125.0,4,6.5,4,2006.0,1,2,2636637
2968,13000000,43.444135,16,19,102.0,15,7.7,2,2012.0,2,1,33400000
10,3000000,1.279106,2,7,87.0,4,4.5,1,1993.0,3,1,1200000
60,13000000,3.680896,45,13,110.0,5,6.4,1,2006.0,4,2,1151330
243,13000000,10.475368,20,9,91.0,3,4.6,2,2015.0,4,2,1784763
733,14350531,30.952377,28,32,88.0,15,6.3,3,2011.0,3,1,3964682
45,10000000,4.267466,19,11,127.0,7,5.8,3,2011.0,1,4,303877
1257,13000000,34.532418,15,11,94.0,12,6.6,2,2013.0,6,1,68572378
34,0,1.714972,12,14,90.0,1,5.3,3,2002.0,7,1,33082548
503,13000000,19.664699,22,34,98.0,6,6.4,3,2009.0,1,1,10652035
109,12000000,6.537986,7,19,100.0,5,7.1,2,1981.0,2,1,55260558
137,12500000,13.349012,9,10,120.0,2,6.7,2,2002.0,2,4,23367586
749,12500000,35.268557,39,40,120.0,11,7.5,4,1993.0,4,2,12281551
323,12500000,13.939054,40,19,100.0,11,7.5,3,1992.0,3,1,10725228
177,12500000,8.780512,13,37,101.0,9,5.4,3,2009.0,2,1,27206120
509,12000000,15.817096,14,15,106.0,7,7.1,3,2007.0,3,2,11293663
1451,12500000,34.821223,55,19,94.0,6,7.7,2,2008.0,3,1,20416563
377,12800000,22.022228,62,29,140.0,29,7.6,3,2000.0,26,1,40031879
31,12500000,2.950618,2,16,99.0,13,7.3,2,1996.0,1,2,1227324
84,15000000,7.497306,7,27,90.0,5,5.8,3,2009.0,3,1,5024782
1150,20000000,26.396191,18,29,105.0,7,6.3,3,2010.0,4,2,31327899
94,12500000,6.546037,2,16,108.0,2,6.0,3,2010.0,7,2,1083683
640,12300000,28.670193,22,8,69.0,6,7.0,3,1988.0,6,1,84460846
133,0,9.572705,13,16,140.0,6,7.4,5,2004.0,1,1,15
30,12500000,0.903529,14,18,118.0,4,6.3,2,2010.0,5,1,3878993
2005,8000000,47.584643,24,17,122.0,17,7.5,3,1973.0,2,6,441306145
2542,7000000,50.152327,28,28,124.0,11,7.5,3,1975.0,2,1,470654000
2296,11000000,60.767168,86,43,95.0,14,6.4,2,1999.0,4,1,235483004
142,12516654,11.103202,12,25,78.0,5,7.6,4,2012.0,6,1,8109160
304,25000000,15.26213,10,8,94.0,9,5.6,3,1986.0,1,3,79817939
281,12000000,6.035152,62,19,122.0,8,6.9,2,2012.0,1,1,96070507
137,12000000,10.297189,12,12,102.0,6,6.2,2,2002.0,1,1,75781642
675,12000000,22.434102,14,16,113.0,13,7.3,4,1982.0,1,1,96800000
1648,15000000,41.249004,10,19,86.0,4,6.4,2,1994.0,2,1,107217396
504,12000000,23.161754,15,33,114.0,10,7.0,2,1983.0,2,1,79567667
375,12000000,19.195399,7,18,113.0,7,7.0,4,1985.0,1,2,68706993
417,12000000,21.958055,44,19,110.0,16,6.3,3,2012.0,2,2,81272766
1060,12000000,45.477802,30,114,104.0,6,6.7,4,2006.0,4,1,114194847
1514,12000000,40.631671,9,32,154.0,6,7.3,3,1997.0,1,1,39673162
497,12000000,26.219598,7,19,107.0,3,6.2,2,2008.0,1,1,43493123
1935,15000000,64.504747,71,9,84.0,13,6.6,3,2012.0,4,1,145000000
51,12000000,3.389249,9,7,132.0,6,6.2,3,1983.0,3,1,30400000
249,5000000,14.779537,16,37,116.0,12,6.6,5,1981.0,1,1,42365581
158,12000000,6.703319,3,9,93.0,30,4.7,7,2002.0,2,1,61141030
1564,12000000,49.070321,17,28,88.0,14,6.5,2,2012.0,2,1,100000000
323,12000000,21.933822,51,42,172.0,11,7.3,3,1970.0,1,1,89800000
435,12000000,20.624896,39,24,96.0,16,6.6,2,2002.0,2,1,52223306
339,12000000,8.083995,11,16,89.0,5,5.5,3,2008.0,3,1,40855419
281,12000000,11.135734,21,12,98.0,10,5.5,3,2008.0,2,2,56309766
30,12000000,4.623609,6,11,97.0,0,4.7,2,2004.0,4,1,31179516
218,12000000,11.510281,70,10,93.0,25,6.3,1,2001.0,3,1,31155435
212,0,15.085981,10,19,85.0,8,7.2,4,1992.0,2,1,27281507
383,12000000,18.422327,27,14,123.0,4,7.3,2,2002.0,4,3,56298474
85,12000000,8.410688,13,11,93.0,1,6.5,2,2012.0,4,1,32726956
3759,12000000,74.358971,65,49,125.0,9,7.6,2,2014.0,3,1,307166834
439,12000000,18.422008,14,59,121.0,5,6.9,2,1998.0,2,3,22921898
